"","Date","F","GM","NIO","RIVN","TSLA"
"1828",1979-08-28,1.72845602035522,NA,NA,NA,NA
"1829",1979-08-29,1.7335239648819,NA,NA,NA,NA
"1830",1979-08-30,1.7335239648819,NA,NA,NA,NA
"1831",1979-08-31,1.74873101711273,NA,NA,NA,NA
"1832",1979-09-04,1.75380003452301,NA,NA,NA,NA
"1833",1979-09-05,1.75380003452301,NA,NA,NA,NA
"1834",1979-09-06,1.74366199970245,NA,NA,NA,NA
"1835",1979-09-07,1.77407503128052,NA,NA,NA,NA
"1836",1979-09-10,1.74873101711273,NA,NA,NA,NA
"1837",1979-09-11,1.75380003452301,NA,NA,NA,NA
"1838",1979-09-12,1.76900601387024,NA,NA,NA,NA
"1839",1979-09-13,1.76393699645996,NA,NA,NA,NA
"1840",1979-09-14,1.78421199321747,NA,NA,NA,NA
"1841",1979-09-17,1.7791440486908,NA,NA,NA,NA
"1842",1979-09-18,1.76393699645996,NA,NA,NA,NA
"1843",1979-09-19,1.74873101711273,NA,NA,NA,NA
"1844",1979-09-20,1.74366199970245,NA,NA,NA,NA
"1845",1979-09-21,1.7791440486908,NA,NA,NA,NA
"1846",1979-09-24,1.78421199321747,NA,NA,NA,NA
"1847",1979-09-25,1.78421199321747,NA,NA,NA,NA
"1848",1979-09-26,1.79435002803802,NA,NA,NA,NA
"1849",1979-09-27,1.75380003452301,NA,NA,NA,NA
"1850",1979-09-28,1.77407503128052,NA,NA,NA,NA
"1851",1979-10-01,1.72338700294495,NA,NA,NA,NA
"1852",1979-10-02,1.72338700294495,NA,NA,NA,NA
"1853",1979-10-03,1.70818102359772,NA,NA,NA,NA
"1854",1979-10-04,1.70818102359772,NA,NA,NA,NA
"1855",1979-10-05,1.72338700294495,NA,NA,NA,NA
"1856",1979-10-08,1.69297397136688,NA,NA,NA,NA
"1857",1979-10-09,1.68283700942993,NA,NA,NA,NA
"1858",1979-10-10,1.66256105899811,NA,NA,NA,NA
"1859",1979-10-11,1.65749299526215,NA,NA,NA,NA
"1860",1979-10-12,1.64228594303131,NA,NA,NA,NA
"1861",1979-10-15,1.61694204807281,NA,NA,NA,NA
"1862",1979-10-16,1.59159803390503,NA,NA,NA,NA
"1863",1979-10-17,1.58146095275879,NA,NA,NA,NA
"1864",1979-10-18,1.56118595600128,NA,NA,NA,NA
"1865",1979-10-19,1.55611705780029,NA,NA,NA,NA
"1866",1979-10-22,1.50542902946472,NA,NA,NA,NA
"1867",1979-10-23,1.50542902946472,NA,NA,NA,NA
"1868",1979-10-24,1.52570402622223,NA,NA,NA,NA
"1869",1979-10-25,1.53077304363251,NA,NA,NA,NA
"1870",1979-10-26,1.510498046875,NA,NA,NA,NA
"1871",1979-10-29,1.49022305011749,NA,NA,NA,NA
"1872",1979-10-30,1.52063500881195,NA,NA,NA,NA
"1873",1979-10-31,1.49529194831848,NA,NA,NA,NA
"1874",1979-11-01,1.510498046875,NA,NA,NA,NA
"1875",1979-11-02,1.48515403270721,NA,NA,NA,NA
"1876",1979-11-05,1.46994805335999,NA,NA,NA,NA
"1877",1979-11-06,1.46487903594971,NA,NA,NA,NA
"1878",1979-11-07,1.46994805335999,NA,NA,NA,NA
"1879",1979-11-08,1.46994805335999,NA,NA,NA,NA
"1880",1979-11-09,1.47501599788666,NA,NA,NA,NA
"1881",1979-11-12,1.48008501529694,NA,NA,NA,NA
"1882",1979-11-13,1.49022305011749,NA,NA,NA,NA
"1883",1979-11-14,1.50542902946472,NA,NA,NA,NA
"1884",1979-11-15,1.45474100112915,NA,NA,NA,NA
"1885",1979-11-16,1.40405297279358,NA,NA,NA,NA
"1886",1979-11-19,1.32802200317383,NA,NA,NA,NA
"1887",1979-11-20,1.23171496391296,NA,NA,NA,NA
"1888",1979-11-21,1.25198996067047,NA,NA,NA,NA
"1889",1979-11-23,1.24692094326019,NA,NA,NA,NA
"1890",1979-11-26,1.2418520450592,NA,NA,NA,NA
"1891",1979-11-27,1.23678398132324,NA,NA,NA,NA
"1892",1979-11-28,1.24692094326019,NA,NA,NA,NA
"1893",1979-11-29,1.24692094326019,NA,NA,NA,NA
"1894",1979-11-30,1.2418520450592,NA,NA,NA,NA
"1895",1979-12-03,1.24692094326019,NA,NA,NA,NA
"1896",1979-12-04,1.26212704181671,NA,NA,NA,NA
"1897",1979-12-05,1.27226495742798,NA,NA,NA,NA
"1898",1979-12-06,1.29253995418549,NA,NA,NA,NA
"1899",1979-12-07,1.30774700641632,NA,NA,NA,NA
"1900",1979-12-10,1.35843396186829,NA,NA,NA,NA
"1901",1979-12-11,1.38377797603607,NA,NA,NA,NA
"1902",1979-12-12,1.3787100315094,NA,NA,NA,NA
"1903",1979-12-13,1.32295298576355,NA,NA,NA,NA
"1904",1979-12-14,1.36350297927856,NA,NA,NA,NA
"1905",1979-12-17,1.33815896511078,NA,NA,NA,NA
"1906",1979-12-18,1.35336601734161,NA,NA,NA,NA
"1907",1979-12-19,1.3330899477005,NA,NA,NA,NA
"1908",1979-12-20,1.31281495094299,NA,NA,NA,NA
"1909",1979-12-21,1.30774700641632,NA,NA,NA,NA
"1910",1979-12-24,1.32802200317383,NA,NA,NA,NA
"1911",1979-12-26,1.32802200317383,NA,NA,NA,NA
"1912",1979-12-27,1.30774700641632,NA,NA,NA,NA
"1913",1979-12-28,1.30267798900604,NA,NA,NA,NA
"1914",1979-12-31,1.29760897159576,NA,NA,NA,NA
"1915",1980-01-02,1.2874710559845,NA,NA,NA,NA
"1916",1980-01-03,1.2874710559845,NA,NA,NA,NA
"1917",1980-01-04,1.27733397483826,NA,NA,NA,NA
"1918",1980-01-07,1.26719605922699,NA,NA,NA,NA
"1919",1980-01-08,1.29253995418549,NA,NA,NA,NA
"1920",1980-01-09,1.30774700641632,NA,NA,NA,NA
"1921",1980-01-10,1.33815896511078,NA,NA,NA,NA
"1922",1980-01-11,1.34322798252106,NA,NA,NA,NA
"1923",1980-01-14,1.37364101409912,NA,NA,NA,NA
"1924",1980-01-15,1.35336601734161,NA,NA,NA,NA
"1925",1980-01-16,1.35336601734161,NA,NA,NA,NA
"1926",1980-01-17,1.36350297927856,NA,NA,NA,NA
"1927",1980-01-18,1.34322798252106,NA,NA,NA,NA
"1928",1980-01-21,1.36857199668884,NA,NA,NA,NA
"1929",1980-01-22,1.38884699344635,NA,NA,NA,NA
"1930",1980-01-23,1.44967305660248,NA,NA,NA,NA
"1931",1980-01-24,1.41926002502441,NA,NA,NA,NA
"1932",1980-01-25,1.34322798252106,NA,NA,NA,NA
"1933",1980-01-28,1.35336601734161,NA,NA,NA,NA
"1934",1980-01-29,1.34322798252106,NA,NA,NA,NA
"1935",1980-01-30,1.36350297927856,NA,NA,NA,NA
"1936",1980-01-31,1.36857199668884,NA,NA,NA,NA
"1937",1980-02-01,1.38377797603607,NA,NA,NA,NA
"1938",1980-02-04,1.36857199668884,NA,NA,NA,NA
"1939",1980-02-05,1.36350297927856,NA,NA,NA,NA
"1940",1980-02-06,1.3330899477005,NA,NA,NA,NA
"1941",1980-02-07,1.29253995418549,NA,NA,NA,NA
"1942",1980-02-08,1.29253995418549,NA,NA,NA,NA
"1943",1980-02-11,1.31281495094299,NA,NA,NA,NA
"1944",1980-02-12,1.31788396835327,NA,NA,NA,NA
"1945",1980-02-13,1.33815896511078,NA,NA,NA,NA
"1946",1980-02-14,1.31788396835327,NA,NA,NA,NA
"1947",1980-02-15,1.29760897159576,NA,NA,NA,NA
"1948",1980-02-19,1.2874710559845,NA,NA,NA,NA
"1949",1980-02-20,1.28240299224854,NA,NA,NA,NA
"1950",1980-02-21,1.24692094326019,NA,NA,NA,NA
"1951",1980-02-22,1.2418520450592,NA,NA,NA,NA
"1952",1980-02-25,1.26719605922699,NA,NA,NA,NA
"1953",1980-02-26,1.27226495742798,NA,NA,NA,NA
"1954",1980-02-27,1.2418520450592,NA,NA,NA,NA
"1955",1980-02-28,1.23678398132324,NA,NA,NA,NA
"1956",1980-02-29,1.23678398132324,NA,NA,NA,NA
"1957",1980-03-03,1.22664594650269,NA,NA,NA,NA
"1958",1980-03-04,1.2418520450592,NA,NA,NA,NA
"1959",1980-03-05,1.22664594650269,NA,NA,NA,NA
"1960",1980-03-06,1.21650803089142,NA,NA,NA,NA
"1961",1980-03-07,1.23171496391296,NA,NA,NA,NA
"1962",1980-03-10,1.2418520450592,NA,NA,NA,NA
"1963",1980-03-11,1.23678398132324,NA,NA,NA,NA
"1964",1980-03-12,1.23171496391296,NA,NA,NA,NA
"1965",1980-03-13,1.21650803089142,NA,NA,NA,NA
"1966",1980-03-14,1.20130205154419,NA,NA,NA,NA
"1967",1980-03-17,1.19623303413391,NA,NA,NA,NA
"1968",1980-03-18,1.18102705478668,NA,NA,NA,NA
"1969",1980-03-19,1.19116401672363,NA,NA,NA,NA
"1970",1980-03-20,1.20130205154419,NA,NA,NA,NA
"1971",1980-03-21,1.14554500579834,NA,NA,NA,NA
"1972",1980-03-24,1.10499501228333,NA,NA,NA,NA
"1973",1980-03-25,1.12020099163055,NA,NA,NA,NA
"1974",1980-03-26,1.12527000904083,NA,NA,NA,NA
"1975",1980-03-27,1.14047694206238,NA,NA,NA,NA
"1976",1980-03-28,1.17088901996613,NA,NA,NA,NA
"1977",1980-03-31,1.18102705478668,NA,NA,NA,NA
"1978",1980-04-01,1.17088901996613,NA,NA,NA,NA
"1979",1980-04-02,1.16582095623016,NA,NA,NA,NA
"1980",1980-04-03,1.13540804386139,NA,NA,NA,NA
"1981",1980-04-07,1.07458198070526,NA,NA,NA,NA
"1982",1980-04-08,1.04923796653748,NA,NA,NA,NA
"1983",1980-04-09,1.03403198719025,NA,NA,NA,NA
"1984",1980-04-10,1.09992599487305,NA,NA,NA,NA
"1985",1980-04-11,1.06951403617859,NA,NA,NA,NA
"1986",1980-04-14,1.03910100460052,NA,NA,NA,NA
"1987",1980-04-15,1.06951403617859,NA,NA,NA,NA
"1988",1980-04-16,1.05937600135803,NA,NA,NA,NA
"1989",1980-04-17,1.01882600784302,NA,NA,NA,NA
"1990",1980-04-18,0.942794024944305,NA,NA,NA,NA
"1991",1980-04-21,0.892105996608734,NA,NA,NA,NA
"1992",1980-04-22,0.952932000160217,NA,NA,NA,NA
"1993",1980-04-23,0.937725007534027,NA,NA,NA,NA
"1994",1980-04-24,0.98334401845932,NA,NA,NA,NA
"1995",1980-04-25,1.00361895561218,NA,NA,NA,NA
"1996",1980-04-28,0.963069021701813,NA,NA,NA,NA
"1997",1980-04-29,0.973206996917725,NA,NA,NA,NA
"1998",1980-04-30,0.988412976264954,NA,NA,NA,NA
"1999",1980-05-01,0.968137979507446,NA,NA,NA,NA
"2000",1980-05-02,0.942794024944305,NA,NA,NA,NA
"2001",1980-05-05,0.892105996608734,NA,NA,NA,NA
"2002",1980-05-06,0.871830999851227,NA,NA,NA,NA
"2003",1980-05-07,0.922519028186798,NA,NA,NA,NA
"2004",1980-05-08,0.932655990123749,NA,NA,NA,NA
"2005",1980-05-09,0.932655990123749,NA,NA,NA,NA
"2006",1980-05-12,0.958000004291534,NA,NA,NA,NA
"2007",1980-05-13,0.973206996917725,NA,NA,NA,NA
"2008",1980-05-14,0.98334401845932,NA,NA,NA,NA
"2009",1980-05-15,0.963069021701813,NA,NA,NA,NA
"2010",1980-05-16,0.937725007534027,NA,NA,NA,NA
"2011",1980-05-19,0.947862982749939,NA,NA,NA,NA
"2012",1980-05-20,0.978276014328003,NA,NA,NA,NA
"2013",1980-05-21,0.978276014328003,NA,NA,NA,NA
"2014",1980-05-22,1.0238950252533,NA,NA,NA,NA
"2015",1980-05-23,1.0238950252533,NA,NA,NA,NA
"2016",1980-05-27,1.0238950252533,NA,NA,NA,NA
"2017",1980-05-28,1.01882600784302,NA,NA,NA,NA
"2018",1980-05-29,0.993481993675232,NA,NA,NA,NA
"2019",1980-05-30,0.993481993675232,NA,NA,NA,NA
"2020",1980-06-02,1.00868797302246,NA,NA,NA,NA
"2021",1980-06-03,1.00868797302246,NA,NA,NA,NA
"2022",1980-06-04,0.993481993675232,NA,NA,NA,NA
"2023",1980-06-05,0.993481993675232,NA,NA,NA,NA
"2024",1980-06-06,0.993481993675232,NA,NA,NA,NA
"2025",1980-06-09,0.968137979507446,NA,NA,NA,NA
"2026",1980-06-10,0.978276014328003,NA,NA,NA,NA
"2027",1980-06-11,0.973206996917725,NA,NA,NA,NA
"2028",1980-06-12,0.932655990123749,NA,NA,NA,NA
"2029",1980-06-13,0.963069021701813,NA,NA,NA,NA
"2030",1980-06-16,0.988412976264954,NA,NA,NA,NA
"2031",1980-06-17,0.978276014328003,NA,NA,NA,NA
"2032",1980-06-18,0.968137979507446,NA,NA,NA,NA
"2033",1980-06-19,0.963069021701813,NA,NA,NA,NA
"2034",1980-06-20,0.973206996917725,NA,NA,NA,NA
"2035",1980-06-23,0.968137979507446,NA,NA,NA,NA
"2036",1980-06-24,0.993481993675232,NA,NA,NA,NA
"2037",1980-06-25,1.01375699043274,NA,NA,NA,NA
"2038",1980-06-26,0.993481993675232,NA,NA,NA,NA
"2039",1980-06-27,1.00868797302246,NA,NA,NA,NA
"2040",1980-06-30,0.99855101108551,NA,NA,NA,NA
"2041",1980-07-01,1.00868797302246,NA,NA,NA,NA
"2042",1980-07-02,1.01375699043274,NA,NA,NA,NA
"2043",1980-07-03,1.01882600784302,NA,NA,NA,NA
"2044",1980-07-07,1.01375699043274,NA,NA,NA,NA
"2045",1980-07-08,1.01375699043274,NA,NA,NA,NA
"2046",1980-07-09,1.01375699043274,NA,NA,NA,NA
"2047",1980-07-10,1.07965099811554,NA,NA,NA,NA
"2048",1980-07-11,1.07458198070526,NA,NA,NA,NA
"2049",1980-07-14,1.15061402320862,NA,NA,NA,NA
"2050",1980-07-15,1.14554500579834,NA,NA,NA,NA
"2051",1980-07-16,1.13540804386139,NA,NA,NA,NA
"2052",1980-07-17,1.1556830406189,NA,NA,NA,NA
"2053",1980-07-18,1.15061402320862,NA,NA,NA,NA
"2054",1980-07-21,1.1556830406189,NA,NA,NA,NA
"2055",1980-07-22,1.14047694206238,NA,NA,NA,NA
"2056",1980-07-23,1.12527000904083,NA,NA,NA,NA
"2057",1980-07-24,1.07965099811554,NA,NA,NA,NA
"2058",1980-07-25,1.05430698394775,NA,NA,NA,NA
"2059",1980-07-28,1.02896296977997,NA,NA,NA,NA
"2060",1980-07-29,1.08472001552582,NA,NA,NA,NA
"2061",1980-07-30,1.09992599487305,NA,NA,NA,NA
"2062",1980-07-31,1.1556830406189,NA,NA,NA,NA
"2063",1980-08-01,1.13540804386139,NA,NA,NA,NA
"2064",1980-08-04,1.13540804386139,NA,NA,NA,NA
"2065",1980-08-05,1.11513304710388,NA,NA,NA,NA
"2066",1980-08-06,1.12020099163055,NA,NA,NA,NA
"2067",1980-08-07,1.14554500579834,NA,NA,NA,NA
"2068",1980-08-08,1.13540804386139,NA,NA,NA,NA
"2069",1980-08-11,1.13033902645111,NA,NA,NA,NA
"2070",1980-08-12,1.12020099163055,NA,NA,NA,NA
"2071",1980-08-13,1.12527000904083,NA,NA,NA,NA
"2072",1980-08-14,1.14554500579834,NA,NA,NA,NA
"2073",1980-08-15,1.13540804386139,NA,NA,NA,NA
"2074",1980-08-18,1.12527000904083,NA,NA,NA,NA
"2075",1980-08-19,1.12020099163055,NA,NA,NA,NA
"2076",1980-08-20,1.16075205802917,NA,NA,NA,NA
"2077",1980-08-21,1.1556830406189,NA,NA,NA,NA
"2078",1980-08-22,1.12527000904083,NA,NA,NA,NA
"2079",1980-08-25,1.11513304710388,NA,NA,NA,NA
"2080",1980-08-26,1.12527000904083,NA,NA,NA,NA
"2081",1980-08-27,1.12020099163055,NA,NA,NA,NA
"2082",1980-08-28,1.12527000904083,NA,NA,NA,NA
"2083",1980-08-29,1.12020099163055,NA,NA,NA,NA
"2084",1980-09-02,1.13033902645111,NA,NA,NA,NA
"2085",1980-09-03,1.22664594650269,NA,NA,NA,NA
"2086",1980-09-04,1.20130205154419,NA,NA,NA,NA
"2087",1980-09-05,1.18609595298767,NA,NA,NA,NA
"2088",1980-09-08,1.1759580373764,NA,NA,NA,NA
"2089",1980-09-09,1.20130205154419,NA,NA,NA,NA
"2090",1980-09-10,1.21143996715546,NA,NA,NA,NA
"2091",1980-09-11,1.2215770483017,NA,NA,NA,NA
"2092",1980-09-12,1.2215770483017,NA,NA,NA,NA
"2093",1980-09-15,1.21143996715546,NA,NA,NA,NA
"2094",1980-09-16,1.18609595298767,NA,NA,NA,NA
"2095",1980-09-17,1.20130205154419,NA,NA,NA,NA
"2096",1980-09-18,1.17088901996613,NA,NA,NA,NA
"2097",1980-09-19,1.20130205154419,NA,NA,NA,NA
"2098",1980-09-22,1.2418520450592,NA,NA,NA,NA
"2099",1980-09-23,1.21650803089142,NA,NA,NA,NA
"2100",1980-09-24,1.20637094974518,NA,NA,NA,NA
"2101",1980-09-25,1.16582095623016,NA,NA,NA,NA
"2102",1980-09-26,1.14554500579834,NA,NA,NA,NA
"2103",1980-09-29,1.1100640296936,NA,NA,NA,NA
"2104",1980-09-30,1.12020099163055,NA,NA,NA,NA
"2105",1980-10-01,1.09485805034637,NA,NA,NA,NA
"2106",1980-10-02,1.08472001552582,NA,NA,NA,NA
"2107",1980-10-03,1.12020099163055,NA,NA,NA,NA
"2108",1980-10-06,1.16582095623016,NA,NA,NA,NA
"2109",1980-10-07,1.13540804386139,NA,NA,NA,NA
"2110",1980-10-08,1.15061402320862,NA,NA,NA,NA
"2111",1980-10-09,1.13540804386139,NA,NA,NA,NA
"2112",1980-10-10,1.13033902645111,NA,NA,NA,NA
"2113",1980-10-13,1.13033902645111,NA,NA,NA,NA
"2114",1980-10-14,1.12527000904083,NA,NA,NA,NA
"2115",1980-10-15,1.1100640296936,NA,NA,NA,NA
"2116",1980-10-16,1.0897890329361,NA,NA,NA,NA
"2117",1980-10-17,1.06444501876831,NA,NA,NA,NA
"2118",1980-10-20,1.06951403617859,NA,NA,NA,NA
"2119",1980-10-21,1.03403198719025,NA,NA,NA,NA
"2120",1980-10-22,1.02896296977997,NA,NA,NA,NA
"2121",1980-10-23,1.00868797302246,NA,NA,NA,NA
"2122",1980-10-24,1.0441700220108,NA,NA,NA,NA
"2123",1980-10-27,1.00361895561218,NA,NA,NA,NA
"2124",1980-10-28,1.01375699043274,NA,NA,NA,NA
"2125",1980-10-29,1.0238950252533,NA,NA,NA,NA
"2126",1980-10-30,1.0238950252533,NA,NA,NA,NA
"2127",1980-10-31,1.0441700220108,NA,NA,NA,NA
"2128",1980-11-03,1.01882600784302,NA,NA,NA,NA
"2129",1980-11-05,1.01882600784302,NA,NA,NA,NA
"2130",1980-11-06,0.993481993675232,NA,NA,NA,NA
"2131",1980-11-07,0.988412976264954,NA,NA,NA,NA
"2132",1980-11-10,0.973206996917725,NA,NA,NA,NA
"2133",1980-11-11,0.968137979507446,NA,NA,NA,NA
"2134",1980-11-12,0.963069021701813,NA,NA,NA,NA
"2135",1980-11-13,0.963069021701813,NA,NA,NA,NA
"2136",1980-11-14,0.98334401845932,NA,NA,NA,NA
"2137",1980-11-17,0.963069021701813,NA,NA,NA,NA
"2138",1980-11-18,0.958000004291534,NA,NA,NA,NA
"2139",1980-11-19,0.932655990123749,NA,NA,NA,NA
"2140",1980-11-20,0.927587985992432,NA,NA,NA,NA
"2141",1980-11-21,0.912380993366241,NA,NA,NA,NA
"2142",1980-11-24,0.902243971824646,NA,NA,NA,NA
"2143",1980-11-25,0.912380993366241,NA,NA,NA,NA
"2144",1980-11-26,0.927587985992432,NA,NA,NA,NA
"2145",1980-11-28,0.907312989234924,NA,NA,NA,NA
"2146",1980-12-01,0.881968975067139,NA,NA,NA,NA
"2147",1980-12-02,0.892105996608734,NA,NA,NA,NA
"2148",1980-12-03,0.871830999851227,NA,NA,NA,NA
"2149",1980-12-04,0.861693024635315,NA,NA,NA,NA
"2150",1980-12-05,0.831281006336212,NA,NA,NA,NA
"2151",1980-12-08,0.816074013710022,NA,NA,NA,NA
"2152",1980-12-09,0.826211988925934,NA,NA,NA,NA
"2153",1980-12-10,0.800867974758148,NA,NA,NA,NA
"2154",1980-12-11,0.805936992168427,NA,NA,NA,NA
"2155",1980-12-12,0.785661995410919,NA,NA,NA,NA
"2156",1980-12-15,0.770455002784729,NA,NA,NA,NA
"2157",1980-12-16,0.760317981243134,NA,NA,NA,NA
"2158",1980-12-17,0.7552490234375,NA,NA,NA,NA
"2159",1980-12-18,0.745110988616943,NA,NA,NA,NA
"2160",1980-12-19,0.775524020195007,NA,NA,NA,NA
"2161",1980-12-22,0.816074013710022,NA,NA,NA,NA
"2162",1980-12-23,0.800867974758148,NA,NA,NA,NA
"2163",1980-12-24,0.811006009578705,NA,NA,NA,NA
"2164",1980-12-26,0.816074013710022,NA,NA,NA,NA
"2165",1980-12-29,0.800867974758148,NA,NA,NA,NA
"2166",1980-12-30,0.816074013710022,NA,NA,NA,NA
"2167",1980-12-31,0.811006009578705,NA,NA,NA,NA
"2168",1981-01-02,0.83635002374649,NA,NA,NA,NA
"2169",1981-01-05,0.866761982440948,NA,NA,NA,NA
"2170",1981-01-06,0.876900017261505,NA,NA,NA,NA
"2171",1981-01-07,0.856625020503998,NA,NA,NA,NA
"2172",1981-01-08,0.826211988925934,NA,NA,NA,NA
"2173",1981-01-09,0.821142971515656,NA,NA,NA,NA
"2174",1981-01-12,0.811006009578705,NA,NA,NA,NA
"2175",1981-01-13,0.811006009578705,NA,NA,NA,NA
"2176",1981-01-14,0.811006009578705,NA,NA,NA,NA
"2177",1981-01-15,0.805936992168427,NA,NA,NA,NA
"2178",1981-01-16,0.805936992168427,NA,NA,NA,NA
"2179",1981-01-19,0.805936992168427,NA,NA,NA,NA
"2180",1981-01-20,0.800867974758148,NA,NA,NA,NA
"2181",1981-01-21,0.800867974758148,NA,NA,NA,NA
"2182",1981-01-22,0.775524020195007,NA,NA,NA,NA
"2183",1981-01-23,0.770455002784729,NA,NA,NA,NA
"2184",1981-01-26,0.770455002784729,NA,NA,NA,NA
"2185",1981-01-27,0.800867974758148,NA,NA,NA,NA
"2186",1981-01-28,0.800867974758148,NA,NA,NA,NA
"2187",1981-01-29,0.811006009578705,NA,NA,NA,NA
"2188",1981-01-30,0.800867974758148,NA,NA,NA,NA
"2189",1981-02-02,0.790729999542236,NA,NA,NA,NA
"2190",1981-02-03,0.795799016952515,NA,NA,NA,NA
"2191",1981-02-04,0.790729999542236,NA,NA,NA,NA
"2192",1981-02-05,0.800867974758148,NA,NA,NA,NA
"2193",1981-02-06,0.821142971515656,NA,NA,NA,NA
"2194",1981-02-09,0.800867974758148,NA,NA,NA,NA
"2195",1981-02-10,0.795799016952515,NA,NA,NA,NA
"2196",1981-02-11,0.821142971515656,NA,NA,NA,NA
"2197",1981-02-12,0.805936992168427,NA,NA,NA,NA
"2198",1981-02-13,0.805936992168427,NA,NA,NA,NA
"2199",1981-02-17,0.811006009578705,NA,NA,NA,NA
"2200",1981-02-18,0.816074013710022,NA,NA,NA,NA
"2201",1981-02-19,0.785661995410919,NA,NA,NA,NA
"2202",1981-02-20,0.785661995410919,NA,NA,NA,NA
"2203",1981-02-23,0.800867974758148,NA,NA,NA,NA
"2204",1981-02-24,0.785661995410919,NA,NA,NA,NA
"2205",1981-02-25,0.795799016952515,NA,NA,NA,NA
"2206",1981-02-26,0.800867974758148,NA,NA,NA,NA
"2207",1981-02-27,0.795799016952515,NA,NA,NA,NA
"2208",1981-03-02,0.816074013710022,NA,NA,NA,NA
"2209",1981-03-03,0.821142971515656,NA,NA,NA,NA
"2210",1981-03-04,0.821142971515656,NA,NA,NA,NA
"2211",1981-03-05,0.816074013710022,NA,NA,NA,NA
"2212",1981-03-06,0.856625020503998,NA,NA,NA,NA
"2213",1981-03-09,0.912380993366241,NA,NA,NA,NA
"2214",1981-03-10,0.881968975067139,NA,NA,NA,NA
"2215",1981-03-11,0.887036979198456,NA,NA,NA,NA
"2216",1981-03-12,0.902243971824646,NA,NA,NA,NA
"2217",1981-03-13,0.907312989234924,NA,NA,NA,NA
"2218",1981-03-16,0.91745001077652,NA,NA,NA,NA
"2219",1981-03-17,0.932655990123749,NA,NA,NA,NA
"2220",1981-03-18,1.01882600784302,NA,NA,NA,NA
"2221",1981-03-19,1.01882600784302,NA,NA,NA,NA
"2222",1981-03-20,1.01375699043274,NA,NA,NA,NA
"2223",1981-03-23,1.0238950252533,NA,NA,NA,NA
"2224",1981-03-24,0.993481993675232,NA,NA,NA,NA
"2225",1981-03-25,0.988412976264954,NA,NA,NA,NA
"2226",1981-03-26,0.973206996917725,NA,NA,NA,NA
"2227",1981-03-27,0.932655990123749,NA,NA,NA,NA
"2228",1981-03-30,0.937725007534027,NA,NA,NA,NA
"2229",1981-03-31,0.973206996917725,NA,NA,NA,NA
"2230",1981-04-01,0.937725007534027,NA,NA,NA,NA
"2231",1981-04-02,0.91745001077652,NA,NA,NA,NA
"2232",1981-04-03,0.892105996608734,NA,NA,NA,NA
"2233",1981-04-06,0.871830999851227,NA,NA,NA,NA
"2234",1981-04-07,0.887036979198456,NA,NA,NA,NA
"2235",1981-04-08,0.887036979198456,NA,NA,NA,NA
"2236",1981-04-09,0.907312989234924,NA,NA,NA,NA
"2237",1981-04-10,0.907312989234924,NA,NA,NA,NA
"2238",1981-04-13,0.892105996608734,NA,NA,NA,NA
"2239",1981-04-14,0.907312989234924,NA,NA,NA,NA
"2240",1981-04-15,0.922519028186798,NA,NA,NA,NA
"2241",1981-04-16,0.91745001077652,NA,NA,NA,NA
"2242",1981-04-20,0.932655990123749,NA,NA,NA,NA
"2243",1981-04-21,0.947862982749939,NA,NA,NA,NA
"2244",1981-04-22,0.963069021701813,NA,NA,NA,NA
"2245",1981-04-23,0.988412976264954,NA,NA,NA,NA
"2246",1981-04-24,0.978276014328003,NA,NA,NA,NA
"2247",1981-04-27,0.958000004291534,NA,NA,NA,NA
"2248",1981-04-28,0.892105996608734,NA,NA,NA,NA
"2249",1981-04-29,0.887036979198456,NA,NA,NA,NA
"2250",1981-04-30,0.866761982440948,NA,NA,NA,NA
"2251",1981-05-01,0.866761982440948,NA,NA,NA,NA
"2252",1981-05-04,0.851556003093719,NA,NA,NA,NA
"2253",1981-05-05,0.861693024635315,NA,NA,NA,NA
"2254",1981-05-06,0.876900017261505,NA,NA,NA,NA
"2255",1981-05-07,0.902243971824646,NA,NA,NA,NA
"2256",1981-05-08,0.907312989234924,NA,NA,NA,NA
"2257",1981-05-11,0.871830999851227,NA,NA,NA,NA
"2258",1981-05-12,0.887036979198456,NA,NA,NA,NA
"2259",1981-05-13,0.892105996608734,NA,NA,NA,NA
"2260",1981-05-14,0.91745001077652,NA,NA,NA,NA
"2261",1981-05-15,0.958000004291534,NA,NA,NA,NA
"2262",1981-05-18,0.947862982749939,NA,NA,NA,NA
"2263",1981-05-19,0.947862982749939,NA,NA,NA,NA
"2264",1981-05-20,0.932655990123749,NA,NA,NA,NA
"2265",1981-05-21,0.932655990123749,NA,NA,NA,NA
"2266",1981-05-22,0.932655990123749,NA,NA,NA,NA
"2267",1981-05-26,0.947862982749939,NA,NA,NA,NA
"2268",1981-05-27,0.937725007534027,NA,NA,NA,NA
"2269",1981-05-28,0.932655990123749,NA,NA,NA,NA
"2270",1981-05-29,0.932655990123749,NA,NA,NA,NA
"2271",1981-06-01,0.968137979507446,NA,NA,NA,NA
"2272",1981-06-02,0.942794024944305,NA,NA,NA,NA
"2273",1981-06-03,0.952932000160217,NA,NA,NA,NA
"2274",1981-06-04,0.952932000160217,NA,NA,NA,NA
"2275",1981-06-05,0.952932000160217,NA,NA,NA,NA
"2276",1981-06-08,0.952932000160217,NA,NA,NA,NA
"2277",1981-06-09,0.942794024944305,NA,NA,NA,NA
